Date,Open,High,Low,Close,Adj Close,Volume
1997-04-24,1238.000000,1242.160034,1227.930054,1228.099976,1228.099976,586820000
1997-04-25,1224.420044,1228.270020,1209.189941,1209.290039,1209.290039,497290000
1997-04-28,1211.869995,1220.079956,1203.969971,1217.030029,1217.030029,453000000
1997-04-29,1233.250000,1242.640015,1233.250000,1242.630005,1242.630005,573420000
1997-04-30,1238.949951,1263.989990,1237.810059,1260.760010,1260.760010,657060000
1997-05-01,1263.930054,1273.000000,1260.939941,1270.500000,1270.500000,615620000
1997-05-02,1275.510010,1305.380005,1275.510010,1305.329956,1305.329956,723590000
1997-05-05,1311.699951,1339.859985,1311.699951,1339.239990,1339.239990,835140000
1997-05-06,1334.449951,1334.449951,1324.250000,1328.300049,1328.300049,741910000
1997-05-07,1321.829956,1333.560059,1319.750000,1322.910034,1322.910034,610710000
1997-05-08,1317.760010,1337.739990,1316.050049,1330.829956,1330.829956,620050000
1997-05-09,1338.800049,1343.010010,1325.609985,1335.050049,1335.050049,544810000
1997-05-12,1339.050049,1345.109985,1339.050049,1344.189941,1344.189941,529710000
1997-05-13,1343.829956,1346.219971,1332.099976,1333.589966,1333.589966,578610000
1997-05-14,1337.339966,1339.979980,1328.069946,1335.550049,1335.550049,612480000
1997-05-15,1335.560059,1353.979980,1334.920044,1353.579956,1353.579956,595400000
1997-05-16,1347.530029,1347.530029,1339.939941,1340.729980,1340.729980,562760000
1997-05-19,1343.319946,1344.910034,1335.949951,1341.239990,1341.239990,451060000
1997-05-20,1342.170044,1363.890015,1338.420044,1363.880005,1363.880005,531940000
1997-05-21,1373.150024,1380.900024,1373.150024,1373.750000,1373.750000,654890000
1997-05-22,1376.180054,1378.260010,1366.760010,1372.599976,1372.599976,551360000
1997-05-23,1377.729980,1389.750000,1377.729980,1389.719971,1389.719971,539440000
1997-05-27,1388.000000,1409.390015,1386.829956,1409.209961,1409.209961,634040000
1997-05-28,1411.650024,1414.260010,1403.729980,1410.180054,1410.180054,646840000
1997-05-29,1412.489990,1414.250000,1401.849976,1403.040039,1403.040039,611460000
1997-05-30,1355.800049,1403.250000,1352.650024,1400.319946,1400.319946,713770000
1997-06-02,1407.069946,1408.489990,1394.719971,1404.790039,1404.790039,555220000
1997-06-03,1397.489990,1397.489990,1384.670044,1384.910034,1384.910034,586410000
1997-06-04,1387.459961,1392.989990,1375.449951,1379.670044,1379.670044,594220000
1997-06-05,1385.739990,1393.790039,1385.739990,1390.050049,1390.050049,560950000
1997-06-06,1390.130005,1405.290039,1387.630005,1404.839966,1404.839966,586010000
1997-06-09,1410.689941,1416.770020,1410.689941,1412.040039,1412.040039,558860000
1997-06-10,1410.310059,1415.660034,1398.219971,1401.689941,1401.689941,664990000
1997-06-11,1401.140015,1408.010010,1394.439941,1407.849976,1407.849976,623700000
1997-06-12,1404.530029,1414.630005,1399.670044,1411.319946,1411.319946,630230000
1997-06-13,1411.709961,1426.729980,1410.760010,1423.030029,1423.030029,593870000
1997-06-16,1423.739990,1432.000000,1421.739990,1431.949951,1431.949951,500070000
1997-06-17,1429.640015,1445.599976,1426.260010,1443.109985,1443.109985,618760000
1997-06-18,1433.469971,1433.469971,1428.839966,1432.430054,1432.430054,588340000
1997-06-19,1433.359985,1448.449951,1432.430054,1447.140015,1447.140015,651740000
1997-06-20,1447.449951,1453.390015,1444.420044,1447.099976,1447.099976,612260000
1997-06-23,1444.839966,1451.069946,1433.329956,1434.319946,1434.319946,553910000
1997-06-24,1443.930054,1452.680054,1443.930054,1452.430054,1452.430054,630080000
1997-06-25,1453.880005,1467.290039,1439.099976,1446.239990,1446.239990,672870000
1997-06-26,1442.500000,1447.819946,1435.099976,1436.380005,1436.380005,612940000
1997-06-27,1441.290039,1444.949951,1436.380005,1438.150024,1438.150024,548480000
1997-06-30,1439.469971,1448.680054,1432.069946,1442.069946,1442.069946,637020000
1997-07-01,1442.650024,1444.119995,1432.420044,1438.250000,1438.250000,589030000
1997-07-02,1443.239990,1455.800049,1437.150024,1455.609985,1455.609985,622390000
1997-07-03,1464.069946,1469.359985,1464.069946,1467.609985,1467.609985,371760000
1997-07-07,1472.609985,1477.250000,1466.569946,1470.739990,1470.739990,546110000
1997-07-08,1471.449951,1485.160034,1469.939941,1485.099976,1485.099976,635390000
1997-07-09,1491.839966,1494.890015,1483.209961,1486.630005,1486.630005,707870000
1997-07-10,1485.670044,1491.969971,1476.209961,1490.930054,1490.930054,637320000
1997-07-11,1489.709961,1503.310059,1485.310059,1502.619995,1502.619995,651460000
1997-07-14,1506.969971,1523.880005,1506.969971,1523.880005,1523.880005,677580000
1997-07-15,1534.569946,1543.189941,1523.880005,1542.109985,1542.109985,726930000
1997-07-16,1561.410034,1581.449951,1561.410034,1580.630005,1580.630005,836200000
1997-07-17,1581.250000,1582.630005,1564.569946,1568.849976,1568.849976,750890000
1997-07-18,1559.500000,1559.500000,1535.739990,1547.989990,1547.989990,668550000
1997-07-21,1548.099976,1549.229980,1530.229980,1536.229980,1536.229980,535710000
1997-07-22,1539.000000,1564.010010,1538.550049,1563.859985,1563.859985,647960000
1997-07-23,1571.329956,1578.030029,1562.369995,1567.650024,1567.650024,693280000
1997-07-24,1565.869995,1571.030029,1553.229980,1569.130005,1569.130005,742100000
1997-07-25,1571.689941,1576.949951,1561.420044,1569.579956,1569.579956,666600000
1997-07-28,1573.089966,1574.130005,1560.510010,1563.530029,1563.530029,589500000
1997-07-29,1560.469971,1572.319946,1557.560059,1572.319946,1572.319946,632300000
1997-07-30,1573.130005,1589.810059,1570.790039,1588.050049,1588.050049,724950000
1997-07-31,1591.560059,1595.760010,1585.089966,1593.810059,1593.810059,677690000
1997-08-01,1594.670044,1599.030029,1580.500000,1594.329956,1594.329956,584020000
1997-08-04,1593.089966,1605.739990,1593.089966,1605.449951,1605.449951,593300000
1997-08-05,1610.209961,1621.770020,1587.250000,1621.530029,1621.530029,731870000
1997-08-06,1623.239990,1635.030029,1617.209961,1630.439941,1630.439941,780350000
1997-08-07,1637.140015,1638.260010,1623.800049,1624.180054,1624.180054,747460000
1997-08-08,1612.369995,1614.859985,1586.599976,1598.520020,1598.520020,691650000
1997-08-11,1599.160034,1601.089966,1570.500000,1586.739990,1586.739990,613980000
1997-08-12,1592.650024,1601.150024,1575.890015,1576.239990,1576.239990,637480000
1997-08-13,1594.250000,1597.479980,1571.589966,1583.400024,1583.400024,648370000
1997-08-14,1587.119995,1591.569946,1577.949951,1586.689941,1586.689941,575880000
1997-08-15,1583.270020,1583.270020,1561.849976,1562.030029,1562.030029,540240000
1997-08-18,1563.449951,1569.530029,1545.130005,1569.520020,1569.520020,545600000
1997-08-19,1579.380005,1600.719971,1579.380005,1600.709961,1600.709961,654020000
1997-08-20,1603.290039,1628.810059,1599.109985,1628.699951,1628.699951,713530000
1997-08-21,1626.880005,1628.800049,1605.819946,1607.359985,1607.359985,703630000
1997-08-22,1581.680054,1607.359985,1574.770020,1598.689941,1598.689941,628780000
1997-08-25,1601.109985,1610.900024,1596.380005,1601.569946,1601.569946,567740000
1997-08-26,1596.040039,1601.939941,1591.040039,1591.300049,1591.300049,664840000
1997-08-27,1593.729980,1598.250000,1583.119995,1595.540039,1595.540039,635430000
1997-08-28,1586.099976,1586.099976,1572.089966,1581.319946,1581.319946,664030000
1997-08-29,1580.000000,1591.319946,1578.969971,1587.319946,1587.319946,498240000
1997-09-02,1595.069946,1618.380005,1595.069946,1618.089966,1618.089966,583880000
1997-09-03,1619.959961,1629.400024,1616.400024,1618.239990,1618.239990,652520000
1997-09-04,1618.000000,1625.989990,1616.550049,1624.630005,1624.630005,669770000
1997-09-05,1633.010010,1639.900024,1633.010010,1635.770020,1635.770020,644380000
1997-09-08,1641.719971,1648.699951,1641.719971,1645.349976,1645.349976,648040000
1997-09-09,1646.589966,1659.369995,1645.040039,1656.219971,1656.219971,711410000
1997-09-10,1655.670044,1655.670044,1639.160034,1639.250000,1639.250000,724200000
1997-09-11,1635.310059,1640.890015,1620.520020,1639.859985,1639.859985,708040000
1997-09-12,1642.979980,1649.890015,1633.650024,1649.329956,1649.329956,690960000
1997-09-15,1649.760010,1654.739990,1634.760010,1634.920044,1634.920044,663570000
1997-09-16,1643.790039,1669.180054,1643.790039,1668.599976,1668.599976,745330000
1997-09-17,1673.660034,1675.689941,1662.530029,1666.469971,1666.469971,770020000
1997-09-18,1671.569946,1680.180054,1667.709961,1670.020020,1670.020020,718240000
1997-09-19,1668.869995,1680.369995,1666.910034,1680.359985,1680.359985,679860000
1997-09-22,1684.310059,1697.319946,1684.310059,1689.449951,1689.449951,703720000
1997-09-23,1691.979980,1697.359985,1686.380005,1697.359985,1697.359985,755210000
1997-09-24,1700.689941,1702.489990,1686.520020,1687.410034,1687.410034,784480000
1997-09-25,1685.780029,1688.810059,1675.560059,1678.890015,1678.890015,732460000
1997-09-26,1686.000000,1689.180054,1677.689941,1682.239990,1682.239990,678780000
1997-09-29,1685.300049,1695.530029,1680.619995,1694.979980,1694.979980,635550000
1997-09-30,1691.180054,1694.010010,1685.510010,1685.689941,1685.689941,779730000
1997-10-01,1690.790039,1696.630005,1680.760010,1690.300049,1690.300049,970680000
1997-10-02,1693.339966,1702.930054,1692.109985,1702.410034,1702.410034,704980000
1997-10-03,1718.170044,1726.589966,1706.229980,1715.869995,1715.869995,765240000
1997-10-06,1722.390015,1724.469971,1716.599976,1721.910034,1721.910034,715450000
1997-10-07,1725.849976,1739.859985,1725.849976,1737.270020,1737.270020,777300000
1997-10-08,1739.910034,1741.810059,1727.579956,1741.770020,1741.770020,786410000
1997-10-09,1734.989990,1748.780029,1731.339966,1745.849976,1745.849976,780590000
1997-10-10,1739.199951,1745.849976,1736.109985,1739.030029,1739.030029,707020000
1997-10-13,1744.880005,1747.849976,1739.030029,1742.119995,1742.119995,653120000
1997-10-14,1744.829956,1747.050049,1723.280029,1732.790039,1732.790039,749290000
1997-10-15,1715.300049,1732.790039,1713.910034,1723.369995,1723.369995,816140000
1997-10-16,1730.849976,1732.530029,1691.920044,1699.660034,1699.660034,833830000
1997-10-17,1699.660034,1699.660034,1645.869995,1666.849976,1666.849976,921830000
1997-10-20,1675.160034,1686.449951,1666.780029,1685.449951,1685.449951,683660000
1997-10-21,1699.760010,1712.900024,1699.760010,1712.540039,1712.540039,789340000
1997-10-22,1716.489990,1717.300049,1704.829956,1708.079956,1708.079956,774910000
1997-10-23,1708.079956,1708.079956,1662.989990,1671.250000,1671.250000,818880000
1997-10-24,1686.069946,1691.599976,1642.689941,1650.920044,1650.920044,936240000
1997-10-27,1650.920044,1650.920044,1531.560059,1532.750000,1532.750000,906360000
1997-10-28,1484.719971,1603.219971,1465.839966,1603.020020,1603.020020,1395000000
1997-10-29,1614.589966,1626.239990,1596.939941,1602.750000,1602.750000,900600000
1997-10-30,1572.890015,1596.219971,1564.650024,1570.410034,1570.410034,754110000
1997-10-31,1594.119995,1599.709961,1570.410034,1593.609985,1593.609985,710010000
1997-11-03,1609.619995,1630.160034,1609.619995,1629.979980,1629.979980,642760000
1997-11-04,1627.239990,1634.489990,1622.209961,1631.150024,1631.150024,631090000
1997-11-05,1639.939941,1644.420044,1634.119995,1637.329956,1637.329956,695500000
1997-11-06,1638.140015,1638.140015,1622.359985,1623.439941,1623.439941,629490000
1997-11-07,1597.270020,1623.430054,1587.310059,1602.400024,1602.400024,673200000
1997-11-10,1609.770020,1616.819946,1589.760010,1590.719971,1590.719971,589740000
1997-11-11,1594.449951,1596.180054,1580.520020,1584.859985,1584.859985,567560000
1997-11-12,1584.859985,1584.859985,1540.589966,1541.709961,1541.709961,706290000
1997-11-13,1554.790039,1559.250000,1508.410034,1559.250000,1559.250000,772650000
1997-11-14,1565.680054,1585.439941,1565.680054,1583.510010,1583.510010,705390000
1997-11-17,1601.949951,1631.459961,1583.469971,1614.109985,1614.109985,652880000
1997-11-18,1614.670044,1616.420044,1600.199951,1600.439941,1600.439941,575210000
1997-11-19,1596.290039,1603.109985,1594.050049,1601.219971,1601.219971,552580000
1997-11-20,1607.660034,1627.479980,1607.660034,1626.560059,1626.560059,687990000
1997-11-21,1636.579956,1654.430054,1616.390015,1620.750000,1620.750000,679100000
1997-11-24,1612.939941,1620.750000,1584.560059,1586.989990,1586.989990,556720000
1997-11-25,1593.300049,1596.560059,1580.270020,1589.040039,1589.040039,642000000
1997-11-26,1593.569946,1597.790039,1591.550049,1594.500000,1594.500000,517560000
1997-11-28,1595.839966,1604.239990,1595.839966,1600.550049,1600.550049,209930000
1997-12-01,1608.560059,1630.719971,1608.560059,1630.719971,1630.719971,610620000
1997-12-02,1625.479980,1625.479980,1605.119995,1606.369995,1606.369995,650360000
1997-12-03,1603.989990,1615.140015,1591.050049,1615.130005,1615.130005,717890000
1997-12-04,1621.719971,1624.640015,1610.680054,1613.420044,1613.420044,695120000
1997-12-05,1608.030029,1633.910034,1606.920044,1633.900024,1633.900024,663220000
1997-12-08,1639.390015,1652.839966,1639.000000,1651.540039,1651.540039,634420000
1997-12-09,1636.969971,1636.969971,1619.829956,1620.550049,1620.550049,802080000
1997-12-10,1611.880005,1621.189941,1585.150024,1596.609985,1596.609985,741630000
1997-12-11,1577.550049,1596.599976,1550.760010,1558.540039,1558.540039,823740000
1997-12-12,1564.060059,1567.819946,1533.619995,1536.579956,1536.579956,760430000
1997-12-15,1540.410034,1542.719971,1515.689941,1536.560059,1536.560059,792570000
1997-12-16,1541.250000,1561.180054,1539.069946,1553.000000,1553.000000,784930000
1997-12-17,1563.530029,1568.540039,1546.560059,1547.369995,1547.369995,757460000
1997-12-18,1548.670044,1549.550049,1516.410034,1523.189941,1523.189941,740420000
1997-12-19,1506.859985,1525.880005,1486.510010,1524.739990,1524.739990,794540000
1997-12-22,1533.459961,1544.449951,1526.819946,1532.060059,1532.060059,627100000
1997-12-23,1531.599976,1533.109985,1509.250000,1509.910034,1509.910034,614300000
1997-12-24,1516.660034,1518.209961,1497.670044,1499.530029,1499.530029,312170000
1997-12-26,1501.150024,1511.380005,1501.150024,1511.380005,1511.380005,204700000
1997-12-29,1521.790039,1537.489990,1521.790039,1537.449951,1537.449951,645090000
1997-12-30,1539.550049,1565.479980,1539.550049,1565.030029,1565.030029,758360000
1997-12-31,1565.869995,1580.729980,1560.939941,1570.349976,1570.349976,795460000
1998-01-02,1574.099976,1581.530029,1563.770020,1581.530029,1581.530029,434140000
1998-01-05,1585.770020,1602.510010,1582.989990,1594.119995,1594.119995,681560000
1998-01-06,1588.069946,1594.119995,1576.260010,1580.140015,1580.140015,635700000
1998-01-07,1574.010010,1580.140015,1547.520020,1561.699951,1561.699951,691340000
1998-01-08,1555.910034,1566.560059,1550.699951,1555.540039,1555.540039,645050000
1998-01-09,1555.540039,1555.660034,1497.369995,1503.219971,1503.219971,813460000
1998-01-12,1482.010010,1507.719971,1465.609985,1507.579956,1507.579956,698330000
1998-01-13,1519.619995,1542.180054,1519.619995,1541.630005,1541.630005,742030000
1998-01-14,1549.800049,1550.709961,1535.979980,1548.760010,1548.760010,691680000
1998-01-15,1545.819946,1554.849976,1541.290039,1547.060059,1547.060059,659450000
1998-01-16,1557.689941,1564.959961,1557.689941,1562.880005,1562.880005,701230000
1998-01-20,1567.800049,1590.140015,1567.800049,1590.140015,1590.140015,715490000
1998-01-21,1583.400024,1590.479980,1578.430054,1587.920044,1587.920044,716850000
1998-01-22,1577.880005,1585.050049,1573.280029,1576.510010,1576.510010,660500000
1998-01-23,1582.520020,1584.949951,1568.180054,1575.930054,1575.930054,647390000
1998-01-26,1578.329956,1579.310059,1556.910034,1561.459961,1561.459961,588240000
1998-01-27,1562.229980,1580.040039,1559.260010,1578.900024,1578.900024,680550000
1998-01-28,1586.489990,1611.500000,1586.489990,1610.819946,1610.819946,777610000
1998-01-29,1609.079956,1629.540039,1608.349976,1619.489990,1619.489990,827970000
1998-01-30,1624.530029,1628.199951,1615.420044,1619.359985,1619.359985,729510000
1998-02-02,1640.060059,1653.939941,1640.060059,1652.890015,1652.890015,808120000
1998-02-03,1654.229980,1666.540039,1649.310059,1666.339966,1666.339966,764140000
1998-02-04,1663.459961,1681.170044,1661.109985,1680.439941,1680.439941,820450000
1998-02-05,1692.219971,1701.199951,1675.099976,1676.900024,1676.900024,865990000
1998-02-06,1675.510010,1694.560059,1675.400024,1694.349976,1694.349976,753820000
1998-02-09,1699.920044,1701.579956,1686.209961,1690.430054,1690.430054,688620000
1998-02-10,1692.290039,1713.540039,1692.109985,1709.040039,1709.040039,835560000
1998-02-11,1708.989990,1714.150024,1703.780029,1708.550049,1708.550049,760090000
1998-02-12,1702.890015,1714.619995,1692.369995,1714.339966,1714.339966,769560000
1998-02-13,1709.400024,1715.109985,1707.599976,1710.420044,1710.420044,683180000
1998-02-17,1721.020020,1723.400024,1700.910034,1703.430054,1703.430054,691970000
1998-02-18,1702.790039,1715.739990,1701.359985,1715.729980,1715.729980,687480000
1998-02-19,1723.900024,1730.880005,1717.469971,1727.010010,1727.010010,738870000
1998-02-20,1731.839966,1731.839966,1713.839966,1728.130005,1728.130005,745760000
1998-02-23,1744.209961,1751.760010,1735.569946,1751.760010,1751.760010,731710000
1998-02-24,1755.750000,1757.959961,1738.709961,1738.709961,1738.709961,774920000
1998-02-25,1746.839966,1766.660034,1746.729980,1766.479980,1766.479980,845060000
1998-02-26,1766.709961,1777.130005,1763.859985,1777.109985,1777.109985,782680000
1998-02-27,1778.020020,1783.739990,1769.989990,1770.510010,1770.510010,816160000
1998-03-02,1778.719971,1781.069946,1756.939941,1758.540039,1758.540039,747030000
1998-03-03,1748.959961,1757.180054,1741.150024,1757.140015,1757.140015,783120000
1998-03-04,1750.479980,1762.319946,1748.569946,1759.699951,1759.699951,731200000
1998-03-05,1714.589966,1714.589966,1708.479980,1711.920044,1711.920044,874260000
1998-03-06,1722.589966,1753.489990,1722.589966,1753.489990,1753.489990,791520000
1998-03-09,1747.939941,1747.939941,1725.160034,1725.160034,1725.160034,739340000
1998-03-10,1741.579956,1748.660034,1741.579956,1748.510010,1748.510010,799920000
1998-03-11,1756.030029,1763.400024,1756.030029,1756.849976,1756.849976,838450000
1998-03-12,1763.709961,1766.229980,1749.780029,1764.060059,1764.060059,756150000
1998-03-13,1775.010010,1780.900024,1768.619995,1771.660034,1771.660034,752290000
1998-03-16,1779.410034,1788.400024,1779.410034,1788.180054,1788.180054,690210000
1998-03-17,1787.939941,1788.810059,1769.930054,1779.300049,1779.300049,799940000
1998-03-18,1772.739990,1788.739990,1768.780029,1788.280029,1788.280029,757120000
1998-03-19,1789.550049,1799.979980,1789.550049,1799.979980,1799.979980,789290000
1998-03-20,1803.280029,1807.030029,1788.859985,1789.160034,1789.160034,756320000
1998-03-23,1784.949951,1798.319946,1783.189941,1792.510010,1792.510010,731510000
1998-03-24,1796.839966,1813.449951,1796.839966,1812.439941,1812.439941,803810000
1998-03-25,1837.619995,1840.829956,1812.760010,1824.510010,1824.510010,871650000
1998-03-26,1822.239990,1832.599976,1816.020020,1828.540039,1828.540039,725070000
1998-03-27,1837.109985,1839.760010,1818.479980,1823.619995,1823.619995,738420000
1998-03-30,1823.790039,1826.630005,1814.410034,1818.699951,1818.699951,655780000
1998-03-31,1823.479980,1839.770020,1818.609985,1835.680054,1835.680054,841000000
1998-04-01,1838.150024,1848.949951,1826.119995,1847.660034,1847.660034,835580000
1998-04-02,1847.959961,1858.209961,1845.719971,1852.959961,1852.959961,918090000
1998-04-03,1857.349976,1865.800049,1850.630005,1855.400024,1855.400024,863080000
1998-04-06,1859.239990,1861.119995,1828.719971,1829.140015,1829.140015,761070000
1998-04-07,1823.540039,1823.540039,1788.739990,1798.709961,1798.709961,776480000
1998-04-08,1801.109985,1816.329956,1798.349976,1807.010010,1807.010010,719600000
1998-04-09,1814.510010,1821.750000,1814.439941,1820.239990,1820.239990,755840000
1998-04-13,1824.069946,1826.979980,1810.260010,1824.949951,1824.949951,631850000
1998-04-14,1825.400024,1844.760010,1825.400024,1843.030029,1843.030029,777690000
1998-04-15,1852.890015,1866.920044,1852.890015,1863.260010,1863.260010,901950000
1998-04-16,1857.270020,1863.339966,1849.099976,1858.239990,1858.239990,854830000
1998-04-17,1854.500000,1866.829956,1849.579956,1866.599976,1866.599976,811930000
1998-04-20,1869.010010,1888.000000,1869.010010,1887.140015,1887.140015,808730000
1998-04-21,1894.989990,1904.180054,1882.699951,1903.869995,1903.869995,938570000
1998-04-22,1907.459961,1931.829956,1907.459961,1917.609985,1917.609985,1026050000
1998-04-23,1913.140015,1913.140015,1880.170044,1881.390015,1881.390015,891510000
1998-04-24,1878.569946,1891.729980,1860.260010,1868.959961,1868.959961,806250000
1998-04-27,1868.959961,1868.959961,1804.140015,1820.310059,1820.310059,796370000
1998-04-28,1842.489990,1848.890015,1820.300049,1831.770020,1831.770020,782220000
1998-04-29,1837.170044,1854.229980,1837.170044,1851.640015,1851.640015,792740000
1998-04-30,1868.119995,1874.459961,1868.119995,1868.410034,1868.410034,842050000
1998-05-01,1871.810059,1875.520020,1864.439941,1873.439941,1873.439941,774600000
1998-05-04,1880.119995,1890.800049,1873.430054,1878.859985,1878.859985,770840000
1998-05-05,1876.260010,1876.260010,1862.920044,1864.910034,1864.910034,767370000
1998-05-06,1872.589966,1874.109985,1855.599976,1856.680054,1856.680054,752820000
1998-05-07,1858.410034,1859.569946,1835.089966,1835.140015,1835.140015,716270000
1998-05-08,1832.170044,1864.709961,1832.170044,1864.369995,1864.369995,718440000
1998-05-11,1870.010010,1877.650024,1847.979980,1848.069946,1848.069946,723610000
1998-05-12,1847.439941,1860.160034,1839.209961,1860.160034,1860.160034,735840000
1998-05-13,1869.849976,1871.770020,1866.180054,1866.180054,1866.180054,783840000
1998-05-14,1857.770020,1878.500000,1854.209961,1865.359985,1865.359985,741310000
1998-05-15,1869.359985,1870.750000,1844.719971,1846.770020,1846.770020,755970000
1998-05-18,1838.530029,1850.630005,1822.560059,1831.619995,1831.619995,685930000
1998-05-19,1840.619995,1849.550049,1840.619995,1845.869995,1845.869995,678040000
1998-05-20,1850.160034,1852.270020,1827.489990,1831.750000,1831.750000,674390000
1998-05-21,1834.489990,1840.760010,1817.890015,1820.989990,1820.989990,681880000
1998-05-22,1810.819946,1834.239990,1801.619995,1805.000000,1805.000000,637350000
1998-05-26,1813.530029,1817.920044,1777.680054,1778.089966,1778.089966,676260000
1998-05-27,1759.630005,1781.300049,1742.050049,1781.099976,1781.099976,793890000
1998-05-28,1782.750000,1796.729980,1775.430054,1794.619995,1794.619995,644880000
1998-05-29,1800.329956,1803.069946,1778.089966,1778.869995,1778.869995,664240000
1998-06-01,1770.369995,1779.339966,1741.099976,1746.819946,1746.819946,645550000
1998-06-02,1757.920044,1764.839966,1746.819946,1761.790039,1761.790039,701070000
1998-06-03,1771.189941,1774.579956,1742.010010,1742.310059,1742.310059,727000000
1998-06-04,1753.329956,1769.949951,1753.329956,1769.949951,1769.949951,725200000
1998-06-05,1772.900024,1782.920044,1766.310059,1782.920044,1782.920044,679590000
1998-06-08,1783.469971,1791.540039,1778.540039,1787.770020,1787.770020,610090000
1998-06-09,1787.660034,1801.040039,1786.910034,1800.760010,1800.760010,709090000
1998-06-10,1791.250000,1797.199951,1773.250000,1773.250000,1773.250000,707460000
1998-06-11,1776.609985,1779.880005,1747.510010,1749.750000,1749.750000,718210000
1998-06-12,1748.459961,1748.459961,1715.709961,1745.050049,1745.050049,745640000
1998-06-15,1726.569946,1745.050049,1715.040039,1715.750000,1715.750000,629030000
1998-06-16,1728.739990,1753.310059,1715.750000,1753.119995,1753.119995,680420000
1998-06-17,1762.189941,1787.060059,1762.189941,1776.400024,1776.400024,830790000
1998-06-18,1776.349976,1778.449951,1767.949951,1772.699951,1772.699951,721700000
1998-06-19,1783.630005,1785.250000,1773.900024,1781.290039,1781.290039,712690000
1998-06-22,1782.560059,1807.560059,1777.229980,1805.819946,1805.819946,645910000
1998-06-23,1813.239990,1844.579956,1806.349976,1844.569946,1844.569946,807790000
1998-06-24,1858.359985,1878.560059,1837.160034,1877.760010,1877.760010,927390000
1998-06-25,1886.329956,1894.709961,1860.400024,1863.250000,1863.250000,838580000
1998-06-26,1865.349976,1872.229980,1862.750000,1869.530029,1869.530029,614630000
1998-06-29,1880.589966,1891.670044,1880.589966,1891.079956,1891.079956,659280000
1998-06-30,1882.729980,1898.619995,1878.869995,1894.739990,1894.739990,862200000
1998-07-01,1904.239990,1914.459961,1893.060059,1914.459961,1914.459961,857360000
1998-07-02,1908.750000,1908.959961,1891.099976,1894.000000,1894.000000,793330000
1998-07-06,1898.630005,1909.869995,1893.310059,1909.469971,1909.469971,691810000
1998-07-07,1912.260010,1912.260010,1897.339966,1908.109985,1908.109985,806450000
1998-07-08,1909.410034,1935.900024,1906.609985,1935.390015,1935.390015,841820000
1998-07-09,1935.550049,1951.069946,1931.989990,1939.819946,1939.819946,844840000
1998-07-10,1938.959961,1943.890015,1925.119995,1943.040039,1943.040039,709610000
1998-07-13,1948.319946,1965.719971,1946.630005,1965.530029,1965.530029,776950000
1998-07-14,1972.689941,1979.640015,1963.619995,1968.410034,1968.410034,843960000
1998-07-15,1974.560059,1994.989990,1926.439941,1994.540039,1994.540039,920300000
1998-07-16,2000.900024,2004.920044,1982.479980,2000.560059,2000.560059,904820000
1998-07-17,2005.579956,2010.609985,1994.400024,2008.760010,2008.760010,798320000
1998-07-20,2013.479980,2022.400024,2006.329956,2014.250000,2014.250000,722060000
1998-07-21,2018.459961,2028.180054,1977.619995,1979.140015,1979.140015,854220000
1998-07-22,1969.099976,1980.420044,1950.770020,1969.750000,1969.750000,828750000
1998-07-23,1970.829956,1981.050049,1935.219971,1935.219971,1935.219971,868000000
1998-07-24,1947.859985,1974.329956,1909.560059,1930.989990,1930.989990,805610000
1998-07-27,1916.310059,1933.300049,1887.479980,1933.260010,1933.260010,715580000
1998-07-28,1931.829956,1937.930054,1893.339966,1896.530029,1896.530029,803040000
1998-07-29,1908.270020,1915.040039,1878.160034,1881.489990,1881.489990,730540000
1998-07-30,1897.030029,1919.640015,1890.140015,1919.579956,1919.579956,739540000
1998-07-31,1920.089966,1920.660034,1871.719971,1872.390015,1872.390015,740540000
1998-08-03,1869.719971,1870.650024,1849.869995,1851.099976,1851.099976,655140000
1998-08-04,1863.770020,1869.819946,1784.400024,1785.640015,1785.640015,914990000
1998-08-05,1790.150024,1804.599976,1750.810059,1788.199951,1788.199951,902440000
1998-08-06,1777.880005,1829.510010,1776.819946,1829.510010,1829.510010,782280000
1998-08-07,1842.479980,1864.900024,1838.060059,1846.770020,1846.770020,810860000
1998-08-10,1847.209961,1850.099976,1834.880005,1839.209961,1839.209961,547010000
1998-08-11,1801.670044,1801.670044,1775.239990,1792.699951,1792.699951,732920000
1998-08-12,1809.670044,1826.489990,1809.670044,1825.530029,1825.530029,713640000
1998-08-13,1820.530029,1831.489990,1802.439941,1802.540039,1802.540039,636440000
1998-08-14,1815.739990,1818.000000,1782.369995,1790.189941,1790.189941,669100000
1998-08-17,1784.910034,1818.119995,1778.550049,1818.040039,1818.040039,626440000
1998-08-18,1826.880005,1858.219971,1826.880005,1855.119995,1855.119995,751830000
1998-08-19,1872.380005,1874.310059,1840.770020,1842.689941,1842.689941,735600000
1998-08-20,1835.119995,1843.199951,1828.930054,1832.449951,1832.449951,651590000
1998-08-21,1816.479980,1816.479980,1767.109985,1797.609985,1797.609985,785140000
1998-08-24,1803.770020,1815.239990,1787.949951,1790.819946,1790.819946,588240000
1998-08-25,1807.119995,1818.030029,1786.750000,1798.170044,1798.170044,688040000
1998-08-26,1776.910034,1783.489990,1762.420044,1768.130005,1768.130005,685860000
1998-08-27,1742.130005,1742.130005,1673.609985,1686.410034,1686.410034,959260000
